samples,mini_batches,train_loss,lr
15879,1005,0.0303,0.001
15895,1006,0.0103,0.001
15911,1007,0.0218,0.001
15927,1008,0.0114,0.001
15943,1009,0.0112,0.001
15959,1010,0.0196,0.001
15975,1011,0.0088,0.001
15991,1012,0.0079,0.001
16007,1013,0.0054,0.001
16023,1014,0.0104,0.001
16039,1015,0.006,0.001
16055,1016,0.0099,0.001
16071,1017,0.0055,0.001
16087,1018,0.0085,0.001
16103,1019,0.0158,0.001
16116,1020,0.0176,0.001
16132,1021,0.0193,0.001
16148,1022,0.0137,0.001
16164,1023,0.0121,0.001
16180,1024,0.0078,0.001
16196,1025,0.0191,0.001
16212,1026,0.0083,0.001
16228,1027,0.0125,0.001
16244,1028,0.0021,0.001
16260,1029,0.0116,0.001
16276,1030,0.0067,0.001
16292,1031,0.011,0.001
16308,1032,0.0095,0.001
16324,1033,0.0075,0.001
16340,1034,0.0122,0.001
16353,1035,0.0087,0.001
16369,1036,0.0171,0.001
16385,1037,0.0119,0.001
16401,1038,0.0074,0.001
16417,1039,0.0049,0.001
16433,1040,0.0074,0.001
16449,1041,0.0128,0.001
16465,1042,0.0133,0.001
16481,1043,0.0108,0.001
16497,1044,0.007,0.001
16513,1045,0.0096,0.001
16529,1046,0.0108,0.001
16545,1047,0.006,0.001
16561,1048,0.0068,0.001
16577,1049,0.0133,0.001
16590,1050,0.0082,0.001
16606,1051,0.0072,0.001
16622,1052,0.0161,0.001
16638,1053,0.0095,0.001
16654,1054,0.0105,0.001
16670,1055,0.0089,0.001
16686,1056,0.0142,0.001
16702,1057,0.0119,0.001
16718,1058,0.0064,0.001
16734,1059,0.0051,0.001
16750,1060,0.0064,0.001
16766,1061,0.0065,0.001
16782,1062,0.0175,0.001
16798,1063,0.0066,0.001
16814,1064,0.0071,0.001
16827,1065,0.006,0.001
16843,1066,0.0093,0.001
16859,1067,0.0142,0.001
16875,1068,0.0071,0.001
16891,1069,0.0063,0.001
16907,1070,0.0058,0.001
16923,1071,0.008,0.001
16939,1072,0.0082,0.001
16955,1073,0.0092,0.001
16971,1074,0.0061,0.001
16987,1075,0.0081,0.001
17003,1076,0.0096,0.001
17019,1077,0.0071,0.001
17035,1078,0.0054,0.001
17051,1079,0.0136,0.001
17064,1080,0.0138,0.001
17080,1081,0.0118,0.001
17096,1082,0.0095,0.001
17112,1083,0.0102,0.001
17128,1084,0.0082,0.001
17144,1085,0.0096,0.001
17160,1086,0.0115,0.001
17176,1087,0.0081,0.001
17192,1088,0.0068,0.001
17208,1089,0.0108,0.001
17224,1090,0.005,0.001
17240,1091,0.0043,0.001
17256,1092,0.0049,0.001
17272,1093,0.0098,0.001
17288,1094,0.0049,0.001
17301,1095,0.0084,0.001
17317,1096,0.0059,0.001
17333,1097,0.014,0.001
17349,1098,0.0041,0.001
17365,1099,0.01,0.001
17381,1100,0.0093,0.001
17397,1101,0.0042,0.001
17413,1102,0.0061,0.001
17429,1103,0.0096,0.001
17445,1104,0.0035,0.001
17461,1105,0.0076,0.001
17477,1106,0.0118,0.001
17493,1107,0.0092,0.001
17509,1108,0.0108,0.001
17525,1109,0.008,0.001
17538,1110,0.0052,0.001
17554,1111,0.0076,0.001
17570,1112,0.0038,0.001
17586,1113,0.0054,0.001
17602,1114,0.0065,0.001
17618,1115,0.008,0.001
17634,1116,0.0019,0.001
17650,1117,0.0067,0.001
17666,1118,0.0134,0.001
17682,1119,0.0034,0.001
17698,1120,0.0109,0.001
17714,1121,0.0102,0.001
17730,1122,0.0119,0.001
17746,1123,0.0081,0.001
17762,1124,0.007,0.001
17775,1125,0.0087,0.001
17791,1126,0.0083,0.001
17807,1127,0.0072,0.001
17823,1128,0.0047,0.001
17839,1129,0.0095,0.001
17855,1130,0.0065,0.001
17871,1131,0.0047,0.001
17887,1132,0.0104,0.001
17903,1133,0.0069,0.001
17919,1134,0.009,0.001
17935,1135,0.0094,0.001
17951,1136,0.0063,0.001
17967,1137,0.0069,0.001
17983,1138,0.0072,0.001
17999,1139,0.0055,0.001
18012,1140,0.0037,0.001
18028,1141,0.0018,0.001
18044,1142,0.0089,0.001
18060,1143,0.0058,0.001
18076,1144,0.0072,0.001
18092,1145,0.0092,0.001
18108,1146,0.0057,0.001
18124,1147,0.004,0.001
18140,1148,0.0079,0.001
18156,1149,0.0046,0.001
18172,1150,0.0055,0.001
18188,1151,0.0076,0.001
18204,1152,0.0081,0.001
18220,1153,0.0056,0.001
18236,1154,0.0136,0.001
18249,1155,0.0069,0.001
18265,1156,0.0055,0.001
18281,1157,0.0044,0.001
18297,1158,0.0034,0.001
18313,1159,0.0121,0.001
18329,1160,0.0033,0.001
18345,1161,0.0045,0.001
18361,1162,0.007,0.001
18377,1163,0.0078,0.001
18393,1164,0.0065,0.001
18409,1165,0.0091,0.001
18425,1166,0.0091,0.001
18441,1167,0.0061,0.001
18457,1168,0.0091,0.001
18473,1169,0.0043,0.001
18486,1170,0.0041,0.001
18502,1171,0.0077,0.001
18518,1172,0.0022,0.001
18534,1173,0.0058,0.001
18550,1174,0.0049,0.001
18566,1175,0.0072,0.001
18582,1176,0.0066,0.001
18598,1177,0.0058,0.001
18614,1178,0.005,0.001
18630,1179,0.0076,0.001
18646,1180,0.0056,0.001
18662,1181,0.005,0.001
18678,1182,0.0094,0.001
18694,1183,0.0056,0.001
18710,1184,0.009,0.001
18723,1185,0.0059,0.001
18739,1186,0.0075,0.001
18755,1187,0.0069,0.001
18771,1188,0.0069,0.001
18787,1189,0.0108,0.001
18803,1190,0.0024,0.001
18819,1191,0.0062,0.001
18835,1192,0.0067,0.001
18851,1193,0.0093,0.001
18867,1194,0.0045,0.001
18883,1195,0.0052,0.001
18899,1196,0.0038,0.001
18915,1197,0.0072,0.001
18931,1198,0.0025,0.001
18947,1199,0.0048,0.001
18960,1200,0.0042,0.001
18976,1201,0.0027,0.001
18992,1202,0.0061,0.001
19008,1203,0.0041,0.001
19024,1204,0.0071,0.001
19040,1205,0.0058,0.001
19056,1206,0.005,0.001
19072,1207,0.0027,0.001
19088,1208,0.0061,0.001
19104,1209,0.0091,0.001
19120,1210,0.0077,0.001
19136,1211,0.0051,0.001
19152,1212,0.0046,0.001
19168,1213,0.0068,0.001
19184,1214,0.0068,0.001
19197,1215,0.0063,0.001
19213,1216,0.0097,0.001
19229,1217,0.0077,0.001
19245,1218,0.0029,0.001
19261,1219,0.0071,0.001
19277,1220,0.0034,0.001
19293,1221,0.0027,0.001
19309,1222,0.0075,0.001
19325,1223,0.004,0.001
19341,1224,0.0048,0.001
19357,1225,0.008,0.001
19373,1226,0.0055,0.001
19389,1227,0.0063,0.001
19405,1228,0.0039,0.001
19421,1229,0.0048,0.001
19434,1230,0.004,0.001
19450,1231,0.0041,0.001
19466,1232,0.0027,0.001
19482,1233,0.0071,0.001
19498,1234,0.0058,0.001
19514,1235,0.0042,0.001
19530,1236,0.0044,0.001
19546,1237,0.0051,0.001
19562,1238,0.004,0.001
19578,1239,0.0053,0.001
19594,1240,0.0079,0.001
19610,1241,0.0031,0.001
19626,1242,0.005,0.001
19642,1243,0.0075,0.001
19658,1244,0.007,0.001
19671,1245,0.0072,0.001
19687,1246,0.0047,0.001
19703,1247,0.004,0.001
19719,1248,0.0072,0.001
19735,1249,0.0087,0.001
19751,1250,0.0022,0.001
19767,1251,0.005,0.001
19783,1252,0.0064,0.001
19799,1253,0.0035,0.001
19815,1254,0.0073,0.001
19831,1255,0.0037,0.001
19847,1256,0.0015,0.001
19863,1257,0.005,0.001
19879,1258,0.0092,0.001
19895,1259,0.0037,0.001
19908,1260,0.0026,0.001
19924,1261,0.0055,0.001
19940,1262,0.0066,0.001
19956,1263,0.0068,0.001
19972,1264,0.0019,0.001
19988,1265,0.0047,0.001
20004,1266,0.0035,0.001
20020,1267,0.0037,0.001
20036,1268,0.0083,0.001
20052,1269,0.0049,0.001
20068,1270,0.004,0.001
20084,1271,0.0051,0.001
20100,1272,0.0068,0.001
20116,1273,0.0031,0.001
20132,1274,0.0055,0.001
20145,1275,0.0013,0.001
20161,1276,0.0035,0.001
20177,1277,0.0044,0.001
20193,1278,0.0041,0.001
20209,1279,0.0066,0.001
20225,1280,0.0023,0.001
20241,1281,0.003,0.001
20257,1282,0.0049,0.001
20273,1283,0.0034,0.001
20289,1284,0.0104,0.001
20305,1285,0.0036,0.001
20321,1286,0.0021,0.001
20337,1287,0.0053,0.001
20353,1288,0.0039,0.001
20369,1289,0.0059,0.001
20382,1290,0.0073,0.001
20398,1291,0.0056,0.001
20414,1292,0.0018,0.001
20430,1293,0.0072,0.001
20446,1294,0.0022,0.001
20462,1295,0.0065,0.001
20478,1296,0.0052,0.001
20494,1297,0.0059,0.001
20510,1298,0.005,0.001
20526,1299,0.0026,0.001
20542,1300,0.0045,0.001
20558,1301,0.0046,0.001
20574,1302,0.0043,0.001
20590,1303,0.0026,0.001
20606,1304,0.0037,0.001
20619,1305,0.0048,0.001
20635,1306,0.0054,0.001
20651,1307,0.0041,0.001
20667,1308,0.0042,0.001
20683,1309,0.0058,0.001
20699,1310,0.0051,0.001
20715,1311,0.0037,0.001
20731,1312,0.0019,0.001
20747,1313,0.0057,0.001
20763,1314,0.0031,0.001
20779,1315,0.0034,0.001
20795,1316,0.0055,0.001
20811,1317,0.0061,0.001
20827,1318,0.0034,0.001
20843,1319,0.0047,0.001
20856,1320,0.0022,0.001
20872,1321,0.0042,0.001
20888,1322,0.0044,0.001
20904,1323,0.0055,0.001
20920,1324,0.0029,0.001
20936,1325,0.0017,0.001
20952,1326,0.0065,0.001
20968,1327,0.0036,0.001
20984,1328,0.0033,0.001
21000,1329,0.0028,0.001
21016,1330,0.0022,0.001
21032,1331,0.0039,0.001
21048,1332,0.0026,0.001
21064,1333,0.008,0.001
21080,1334,0.0051,0.001
21093,1335,0.0058,0.001
21109,1336,0.0024,0.001
21125,1337,0.0047,0.001
21141,1338,0.004,0.001
21157,1339,0.0054,0.001
21173,1340,0.0025,0.001
21189,1341,0.0057,0.001
21205,1342,0.0026,0.001
21221,1343,0.0036,0.001
21237,1344,0.0027,0.001
21253,1345,0.0039,0.001
21269,1346,0.0039,0.001
21285,1347,0.0021,0.001
21301,1348,0.0064,0.001
21317,1349,0.0056,0.001
21330,1350,0.003,0.001
21346,1351,0.0037,0.001
21362,1352,0.004,0.001
21378,1353,0.0031,0.001
21394,1354,0.0027,0.001
21410,1355,0.0024,0.001
21426,1356,0.0038,0.001
21442,1357,0.0019,0.001
21458,1358,0.0073,0.001
21474,1359,0.006,0.001
21490,1360,0.0033,0.001
21506,1361,0.0037,0.001
21522,1362,0.0028,0.001
21538,1363,0.004,0.001
21554,1364,0.005,0.001
21567,1365,0.0038,0.001
21583,1366,0.0033,0.001
21599,1367,0.0047,0.001
21615,1368,0.003,0.001
21631,1369,0.0044,0.001
21647,1370,0.0017,0.001
21663,1371,0.0063,0.001
21679,1372,0.0042,0.001
21695,1373,0.0028,0.001
21711,1374,0.0021,0.001
21727,1375,0.0042,0.001
21743,1376,0.0072,0.001
21759,1377,0.0047,0.001
21775,1378,0.0021,0.001
21791,1379,0.0042,0.001
21804,1380,0.0014,0.001
21820,1381,0.0051,0.001
21836,1382,0.0027,0.001
21852,1383,0.0049,0.001
21868,1384,0.002,0.001
21884,1385,0.0031,0.001
21900,1386,0.0023,0.001
21916,1387,0.0017,0.001
21932,1388,0.0044,0.001
21948,1389,0.0049,0.001
21964,1390,0.0045,0.001
21980,1391,0.0026,0.001
21996,1392,0.0043,0.001
22012,1393,0.0048,0.001
22028,1394,0.003,0.001
22041,1395,0.0037,0.001
22057,1396,0.0039,0.001
22073,1397,0.0031,0.001
22089,1398,0.004,0.001
22105,1399,0.0034,0.001
22121,1400,0.0032,0.001
22137,1401,0.0039,0.001
22153,1402,0.004,0.001
22169,1403,0.0029,0.001
22185,1404,0.0031,0.001
22201,1405,0.0037,0.001
22217,1406,0.0049,0.001
22233,1407,0.0021,0.001
22249,1408,0.0025,0.001
22265,1409,0.0021,0.001
22278,1410,0.0045,0.001
22294,1411,0.0014,0.001
22310,1412,0.0026,0.001
22326,1413,0.0042,0.001
22342,1414,0.0027,0.001
22358,1415,0.0044,0.001
22374,1416,0.0058,0.001
22390,1417,0.0029,0.001
22406,1418,0.0028,0.001
22422,1419,0.0023,0.001
22438,1420,0.002,0.001
22454,1421,0.0023,0.001
22470,1422,0.0035,0.001
22486,1423,0.005,0.001
22502,1424,0.0027,0.001
22515,1425,0.0054,0.001
22531,1426,0.003,0.001
22547,1427,0.0027,0.001
22563,1428,0.002,0.001
22579,1429,0.0038,0.001
22595,1430,0.0024,0.001
22611,1431,0.0033,0.001
22627,1432,0.0036,0.001
22643,1433,0.003,0.001
22659,1434,0.0044,0.001
22675,1435,0.0034,0.001
22691,1436,0.0029,0.001
22707,1437,0.0031,0.001
22723,1438,0.0026,0.001
22739,1439,0.0017,0.001
22752,1440,0.0066,0.001
22768,1441,0.0015,0.001
22784,1442,0.0028,0.001
22800,1443,0.0039,0.001
22816,1444,0.0035,0.001
22832,1445,0.0064,0.001
22848,1446,0.0025,0.001
22864,1447,0.0022,0.001
22880,1448,0.0026,0.001
22896,1449,0.0027,0.001
22912,1450,0.0022,0.001
22928,1451,0.0029,0.001
22944,1452,0.0017,0.001
22960,1453,0.0047,0.001
22976,1454,0.0037,0.001
22989,1455,0.0032,0.001
23005,1456,0.0078,0.001
23021,1457,0.001,0.001
23037,1458,0.0023,0.001
23053,1459,0.002,0.001
23069,1460,0.0028,0.001
23085,1461,0.0032,0.001
23101,1462,0.0009,0.001
23117,1463,0.0025,0.001
23133,1464,0.003,0.001
23149,1465,0.0025,0.001
23165,1466,0.0048,0.001
23181,1467,0.0049,0.001
23197,1468,0.004,0.001
23213,1469,0.0018,0.001
23226,1470,0.0012,0.001
23242,1471,0.003,0.001
23258,1472,0.0017,0.001
23274,1473,0.0033,0.001
23290,1474,0.0027,0.001
23306,1475,0.0033,0.001
23322,1476,0.0048,0.001
23338,1477,0.0026,0.001
23354,1478,0.0028,0.001
23370,1479,0.0022,0.001
23386,1480,0.0031,0.001
23402,1481,0.0017,0.001
23418,1482,0.0022,0.001
23434,1483,0.0031,0.001
23450,1484,0.0036,0.001
23463,1485,0.0047,0.001
23479,1486,0.0018,0.001
23495,1487,0.0016,0.001
23511,1488,0.0027,0.001
23527,1489,0.0035,0.001
23543,1490,0.0013,0.001
23559,1491,0.0014,0.001
23575,1492,0.0053,0.001
23591,1493,0.0047,0.001
23607,1494,0.0037,0.001
23623,1495,0.003,0.001
23639,1496,0.0035,0.001
23655,1497,0.0017,0.001
23671,1498,0.0031,0.001
23687,1499,0.003,0.001
23700,1500,0.0014,0.001
23716,1501,0.0017,0.001
23732,1502,0.0026,0.001
23748,1503,0.0029,0.001
23764,1504,0.005,0.001
23780,1505,0.0029,0.001
23796,1506,0.0026,0.001
23812,1507,0.0013,0.001
23828,1508,0.004,0.001
23844,1509,0.0036,0.001
23860,1510,0.0039,0.001
23876,1511,0.0021,0.001
23892,1512,0.0018,0.001
23908,1513,0.0019,0.001
23924,1514,0.0032,0.001
23937,1515,0.001,0.001
23953,1516,0.0015,0.001
23969,1517,0.0021,0.001
23985,1518,0.0017,0.001
24001,1519,0.004,0.001
24017,1520,0.0011,0.001
24033,1521,0.0042,0.001
24049,1522,0.0031,0.001
24065,1523,0.0026,0.001
24081,1524,0.004,0.001
24097,1525,0.0008,0.001
24113,1526,0.0034,0.001
24129,1527,0.0018,0.001
24145,1528,0.0024,0.001
24161,1529,0.0054,0.001
24174,1530,0.0013,0.001
24190,1531,0.0037,0.001
24206,1532,0.0042,0.001
24222,1533,0.0024,0.001
24238,1534,0.0019,0.001
24254,1535,0.0024,0.001
24270,1536,0.0021,0.001
24286,1537,0.0037,0.001
24302,1538,0.0014,0.001
24318,1539,0.0017,0.001
24334,1540,0.0042,0.001
24350,1541,0.0016,0.001
24366,1542,0.003,0.001
24382,1543,0.0027,0.001
24398,1544,0.0021,0.001
24411,1545,0.0007,0.001
24427,1546,0.0029,0.001
24443,1547,0.0019,0.001
24459,1548,0.0023,0.001
24475,1549,0.0008,0.001
24491,1550,0.0019,0.001
24507,1551,0.0038,0.001
24523,1552,0.0042,0.001
24539,1553,0.0017,0.001
24555,1554,0.0013,0.001
24571,1555,0.0033,0.001
24587,1556,0.0024,0.001
24603,1557,0.0021,0.001
24619,1558,0.0017,0.001
24635,1559,0.0034,0.001
24648,1560,0.0041,0.001
24664,1561,0.0045,0.001
24680,1562,0.0021,0.001
24696,1563,0.0025,0.001
24712,1564,0.0017,0.001
24728,1565,0.0022,0.001
24744,1566,0.0028,0.001
24760,1567,0.003,0.001
24776,1568,0.0022,0.001
24792,1569,0.0033,0.001
24808,1570,0.0022,0.001
24824,1571,0.0021,0.001
24840,1572,0.0016,0.001
24856,1573,0.0018,0.001
24872,1574,0.0014,0.001
24885,1575,0.0028,0.001
24901,1576,0.0013,0.001
24917,1577,0.0027,0.001
24933,1578,0.0018,0.001
24949,1579,0.0016,0.001
24965,1580,0.0018,0.001
24981,1581,0.0029,0.001
24997,1582,0.003,0.001
25013,1583,0.0005,0.001
25029,1584,0.0023,0.001
25045,1585,0.0028,0.001
25061,1586,0.0025,0.001
25077,1587,0.0037,0.001
25093,1588,0.004,0.001
25109,1589,0.0018,0.001
25122,1590,0.0033,0.001
25138,1591,0.0032,0.001
25154,1592,0.0019,0.001
25170,1593,0.0021,0.001
25186,1594,0.0033,0.001
25202,1595,0.0021,0.001
25218,1596,0.0029,0.001
25234,1597,0.0037,0.001
25250,1598,0.0018,0.001
25266,1599,0.0024,0.001
25282,1600,0.0026,0.001
25298,1601,0.0022,0.001
25314,1602,0.0028,0.001
25330,1603,0.0018,0.001
25346,1604,0.0009,0.001
25359,1605,0.0007,0.001
25375,1606,0.0015,0.001
25391,1607,0.0038,0.001
25407,1608,0.002,0.001
25423,1609,0.0015,0.001
25439,1610,0.0025,0.001
25455,1611,0.0038,0.001
25471,1612,0.0035,0.001
25487,1613,0.0008,0.001
25503,1614,0.0012,0.001
25519,1615,0.0022,0.001
25535,1616,0.0025,0.001
25551,1617,0.0018,0.001
25567,1618,0.0018,0.001
25583,1619,0.0027,0.001
25596,1620,0.0014,0.001
25612,1621,0.0024,0.001
25628,1622,0.0032,0.001
25644,1623,0.0013,0.001
25660,1624,0.0013,0.001
25676,1625,0.0025,0.001
25692,1626,0.0012,0.001
25708,1627,0.003,0.001
25724,1628,0.002,0.001
25740,1629,0.0014,0.001
25756,1630,0.0026,0.001
25772,1631,0.0038,0.001
25788,1632,0.002,0.001
25804,1633,0.002,0.001
25820,1634,0.0027,0.001
25833,1635,0.0011,0.001
25849,1636,0.0018,0.001
25865,1637,0.002,0.001
25881,1638,0.0016,0.001
25897,1639,0.002,0.001
25913,1640,0.0018,0.001
25929,1641,0.0023,0.001
25945,1642,0.0026,0.001
25961,1643,0.002,0.001
25977,1644,0.0008,0.001
25993,1645,0.0016,0.001
26009,1646,0.0026,0.001
26025,1647,0.0044,0.001
26041,1648,0.002,0.001
26057,1649,0.0016,0.001
26070,1650,0.0025,0.001
26086,1651,0.0012,0.001
26102,1652,0.0015,0.001
26118,1653,0.0017,0.001
26134,1654,0.0015,0.001
26150,1655,0.0019,0.001
26166,1656,0.0024,0.001
26182,1657,0.0021,0.001
26198,1658,0.0028,0.001
26214,1659,0.0027,0.001
26230,1660,0.002,0.001
26246,1661,0.0031,0.001
26262,1662,0.0023,0.001
26278,1663,0.0025,0.001
26294,1664,0.0012,0.001
26307,1665,0.0016,0.001
26323,1666,0.0012,0.001
26339,1667,0.0018,0.001
26355,1668,0.0021,0.001
26371,1669,0.002,0.001
26387,1670,0.0019,0.001
26403,1671,0.0026,0.001
26419,1672,0.0022,0.001
26435,1673,0.0027,0.001
26451,1674,0.0022,0.001
26467,1675,0.0026,0.001
26483,1676,0.0014,0.001
26499,1677,0.0008,0.001
26515,1678,0.0016,0.001
26531,1679,0.0037,0.001
26544,1680,0.0014,0.001
26560,1681,0.0017,0.001
26576,1682,0.0017,0.001
26592,1683,0.0025,0.001
26608,1684,0.0013,0.001
26624,1685,0.0019,0.001
26640,1686,0.0028,0.001
26656,1687,0.0019,0.001
26672,1688,0.0024,0.001
26688,1689,0.0022,0.001
26704,1690,0.0028,0.001
26720,1691,0.0017,0.001
26736,1692,0.0021,0.001
26752,1693,0.0007,0.001
26768,1694,0.0022,0.001
26781,1695,0.0012,0.001
26797,1696,0.0018,0.001
26813,1697,0.0015,0.001
26829,1698,0.0015,0.001
26845,1699,0.0009,0.001
26861,1700,0.0012,0.001
26877,1701,0.002,0.001
26893,1702,0.0024,0.001
26909,1703,0.0021,0.001
26925,1704,0.002,0.001
26941,1705,0.0021,0.001
26957,1706,0.0017,0.001
26973,1707,0.0033,0.001
26989,1708,0.0017,0.001
27005,1709,0.0021,0.001
27018,1710,0.0021,0.001
27034,1711,0.0012,0.001
27050,1712,0.0016,0.001
27066,1713,0.0015,0.001
27082,1714,0.0008,0.001
27098,1715,0.0024,0.001
27114,1716,0.0022,0.001
27130,1717,0.0016,0.001
27146,1718,0.0022,0.001
27162,1719,0.0013,0.001
27178,1720,0.0032,0.001
27194,1721,0.0022,0.001
27210,1722,0.0023,0.001
27226,1723,0.0027,0.001
27242,1724,0.0012,0.001
27255,1725,0.0016,0.001
27271,1726,0.0025,0.001
27287,1727,0.0016,0.001
27303,1728,0.0019,0.001
27319,1729,0.0009,0.001
27335,1730,0.0028,0.001
27351,1731,0.0028,0.001
27367,1732,0.0012,0.001
27383,1733,0.0012,0.001
27399,1734,0.0033,0.001
27415,1735,0.0007,0.001
27431,1736,0.0021,0.001
27447,1737,0.0026,0.001
27463,1738,0.001,0.001
27479,1739,0.0009,0.001
27492,1740,0.0016,0.001
27508,1741,0.0011,0.001
27524,1742,0.0017,0.001
27540,1743,0.001,0.001
27556,1744,0.0018,0.001
27572,1745,0.0031,0.001
27588,1746,0.0016,0.001
27604,1747,0.0008,0.001
27620,1748,0.0013,0.001
27636,1749,0.0019,0.001
27652,1750,0.0014,0.001
27668,1751,0.0024,0.001
27684,1752,0.0025,0.001
27700,1753,0.0023,0.001
27716,1754,0.0021,0.001
27729,1755,0.0013,0.001
27745,1756,0.0025,0.001
27761,1757,0.0025,0.001
27777,1758,0.002,0.001
27793,1759,0.0024,0.001
27809,1760,0.0016,0.001
27825,1761,0.0014,0.001
27841,1762,0.0013,0.001
27857,1763,0.0012,0.001
27873,1764,0.002,0.001
27889,1765,0.0014,0.001
27905,1766,0.0015,0.001
27921,1767,0.0025,0.001
27937,1768,0.001,0.001
27953,1769,0.0015,0.001
27966,1770,0.0009,0.001
27982,1771,0.0026,0.001
27998,1772,0.0007,0.001
28014,1773,0.0015,0.001
28030,1774,0.0016,0.001
28046,1775,0.0018,0.001
28062,1776,0.0012,0.001
28078,1777,0.0019,0.001
28094,1778,0.0021,0.001
28110,1779,0.0015,0.001
28126,1780,0.0024,0.001
28142,1781,0.0014,0.001
28158,1782,0.0013,0.001
28174,1783,0.0015,0.001
28190,1784,0.0016,0.001
28203,1785,0.0018,0.001
28219,1786,0.001,0.001
28235,1787,0.0014,0.001
28251,1788,0.0011,0.001
28267,1789,0.001,0.001
28283,1790,0.0012,0.001
28299,1791,0.0021,0.001
28315,1792,0.0021,0.001
28331,1793,0.0016,0.001
28347,1794,0.0014,0.001
28363,1795,0.0026,0.001
28379,1796,0.0017,0.001
28395,1797,0.0012,0.001
28411,1798,0.0019,0.001
28427,1799,0.0017,0.001
28440,1800,0.0024,0.001
28456,1801,0.0017,0.001
28472,1802,0.0026,0.001
28488,1803,0.0013,0.001
28504,1804,0.0008,0.001
28520,1805,0.0011,0.001
28536,1806,0.0014,0.001
28552,1807,0.0015,0.001
28568,1808,0.0005,0.001
28584,1809,0.0025,0.001
28600,1810,0.0019,0.001
28616,1811,0.0013,0.001
28632,1812,0.0014,0.001
28648,1813,0.0007,0.001
28664,1814,0.0024,0.001
28677,1815,0.0031,0.001
28693,1816,0.0025,0.001
28709,1817,0.001,0.001
28725,1818,0.001,0.001
28741,1819,0.0023,0.001
28757,1820,0.0017,0.001
28773,1821,0.0019,0.001
28789,1822,0.0016,0.001
28805,1823,0.0014,0.001
28821,1824,0.0016,0.001
28837,1825,0.0013,0.001
28853,1826,0.0013,0.001
28869,1827,0.0013,0.001
28885,1828,0.0018,0.001
28901,1829,0.0008,0.001
28914,1830,0.002,0.001
28930,1831,0.001,0.001
28946,1832,0.0021,0.001
28962,1833,0.0008,0.001
28978,1834,0.0013,0.001
28994,1835,0.0007,0.001
29010,1836,0.0015,0.001
29026,1837,0.0013,0.001
29042,1838,0.0007,0.001
29058,1839,0.0016,0.001
29074,1840,0.0018,0.001
29090,1841,0.0021,0.001
29106,1842,0.0024,0.001
29122,1843,0.0026,0.001
29138,1844,0.0014,0.001
29151,1845,0.0015,0.001
29167,1846,0.0011,0.001
29183,1847,0.0015,0.001
29199,1848,0.001,0.001
29215,1849,0.0013,0.001
29231,1850,0.0019,0.001
29247,1851,0.0021,0.001
29263,1852,0.0012,0.001
29279,1853,0.0012,0.001
29295,1854,0.0014,0.001
29311,1855,0.0012,0.001
29327,1856,0.0018,0.001
29343,1857,0.001,0.001
29359,1858,0.0022,0.001
29375,1859,0.0016,0.001
29388,1860,0.0014,0.001
29404,1861,0.0017,0.001
29420,1862,0.0012,0.001
29436,1863,0.0007,0.001
29452,1864,0.0009,0.001
29468,1865,0.0015,0.001
29484,1866,0.0019,0.001
29500,1867,0.0012,0.001
29516,1868,0.0025,0.001
29532,1869,0.0008,0.001
29548,1870,0.0012,0.001
29564,1871,0.0012,0.001
29580,1872,0.0016,0.001
29596,1873,0.0021,0.001
29612,1874,0.0014,0.001
29625,1875,0.0018,0.001
29641,1876,0.0014,0.001
29657,1877,0.0022,0.001
29673,1878,0.0015,0.001
29689,1879,0.0016,0.001
29705,1880,0.0017,0.001
29721,1881,0.0011,0.001
29737,1882,0.0018,0.001
29753,1883,0.002,0.001
29769,1884,0.0009,0.001
29785,1885,0.0009,0.001
29801,1886,0.0014,0.001
29817,1887,0.0014,0.001
29833,1888,0.0009,0.001
29849,1889,0.0011,0.001
29862,1890,0.0012,0.001
29878,1891,0.0018,0.001
29894,1892,0.0023,0.001
29910,1893,0.0012,0.001
29926,1894,0.0018,0.001
29942,1895,0.0016,0.001
29958,1896,0.0009,0.001
29974,1897,0.0011,0.001
29990,1898,0.0011,0.001
30006,1899,0.0016,0.001
30022,1900,0.001,0.001
30038,1901,0.001,0.001
30054,1902,0.001,0.001
30070,1903,0.0016,0.001
30086,1904,0.0017,0.001
30099,1905,0.0007,0.001
30115,1906,0.0015,0.001
30131,1907,0.0018,0.001
30147,1908,0.0009,0.001
30163,1909,0.0017,0.001
30179,1910,0.0013,0.001
30195,1911,0.0009,0.001
30211,1912,0.0013,0.001
30227,1913,0.0013,0.001
30243,1914,0.0013,0.001
30259,1915,0.0008,0.001
30275,1916,0.002,0.001
30291,1917,0.001,0.001
30307,1918,0.0013,0.001
30323,1919,0.002,0.001
30336,1920,0.0009,0.001
30352,1921,0.0024,0.001
30368,1922,0.0018,0.001
30384,1923,0.0014,0.001
30400,1924,0.0014,0.001
30416,1925,0.0012,0.001
30432,1926,0.0011,0.001
30448,1927,0.0011,0.001
30464,1928,0.0005,0.001
30480,1929,0.0009,0.001
30496,1930,0.0012,0.001
30512,1931,0.0017,0.001
30528,1932,0.0017,0.001
30544,1933,0.0012,0.001
30560,1934,0.001,0.001
30573,1935,0.0011,0.001
30589,1936,0.001,0.001
30605,1937,0.0022,0.001
30621,1938,0.0012,0.001
30637,1939,0.0012,0.001
30653,1940,0.0006,0.001
30669,1941,0.001,0.001
30685,1942,0.0021,0.001
