samples,mini_batches,train_loss,lr
12641,800,1.1818,0.001
12657,801,1.4724,0.001
12673,802,1.277,0.001
12689,803,1.2082,0.001
12705,804,1.3382,0.001
12721,805,1.3224,0.001
12737,806,1.2674,0.001
12753,807,1.2229,0.001
12769,808,1.1307,0.001
12785,809,1.2677,0.001
12798,810,1.1598,0.001
12814,811,1.1717,0.001
12830,812,1.4612,0.001
12846,813,1.2073,0.001
12862,814,1.0967,0.001
12878,815,1.5243,0.001
12894,816,1.4284,0.001
12910,817,1.1202,0.001
12926,818,1.0178,0.001
12942,819,1.0836,0.001
12958,820,1.2609,0.001
12974,821,1.3995,0.001
12990,822,1.0393,0.001
13006,823,1.0321,0.001
13022,824,1.3702,0.001
13035,825,1.1516,0.001
13051,826,1.4499,0.001
13067,827,1.1673,0.001
13083,828,1.058,0.001
13099,829,1.3949,0.001
13115,830,1.2241,0.001
13131,831,0.9898,0.001
13147,832,1.0881,0.001
13163,833,1.4108,0.001
13179,834,1.0897,0.001
13195,835,1.1391,0.001
13211,836,1.4594,0.001
13227,837,1.4408,0.001
13243,838,0.9404,0.001
13259,839,1.2148,0.001
13272,840,1.2494,0.001
13288,841,1.2873,0.001
13304,842,1.3067,0.001
13320,843,1.2619,0.001
13336,844,1.3572,0.001
13352,845,1.102,0.001
13368,846,1.2156,0.001
13384,847,1.2943,0.001
13400,848,1.3397,0.001
13416,849,1.094,0.001
13432,850,1.3102,0.001
13448,851,1.1638,0.001
13464,852,1.0238,0.001
13480,853,0.9284,0.001
13496,854,1.4889,0.001
13509,855,1.0376,0.001
13525,856,1.221,0.001
13541,857,1.0097,0.001
13557,858,1.0158,0.001
13573,859,1.4989,0.001
13589,860,1.487,0.001
13605,861,1.0899,0.001
13621,862,0.8402,0.001
13637,863,1.5035,0.001
13653,864,1.2104,0.001
13669,865,0.9947,0.001
13685,866,1.4836,0.001
13701,867,1.3469,0.001
13717,868,1.1686,0.001
13733,869,0.9873,0.001
13746,870,1.3492,0.001
13762,871,1.3073,0.001
13778,872,1.1292,0.001
13794,873,1.3213,0.001
13810,874,1.057,0.001
13826,875,1.2021,0.001
13842,876,1.2722,0.001
13858,877,1.3604,0.001
13874,878,1.1159,0.001
13890,879,0.9447,0.001
13906,880,1.6291,0.001
13922,881,0.9349,0.001
13938,882,1.0647,0.001
13954,883,1.1232,0.001
13970,884,1.4267,0.001
13983,885,1.234,0.001
13999,886,1.3049,0.001
14015,887,1.104,0.001
14031,888,1.2063,0.001
14047,889,1.1078,0.001
14063,890,1.3788,0.001
14079,891,1.2773,0.001
14095,892,1.3196,0.001
14111,893,1.1504,0.001
14127,894,1.383,0.001
14143,895,1.0556,0.001
14159,896,1.2605,0.001
14175,897,1.2213,0.001
14191,898,1.0203,0.001
14207,899,1.1046,0.001
14220,900,1.1499,0.001
14236,901,1.0558,0.001
14252,902,1.2937,0.001
14268,903,1.1511,0.001
14284,904,1.3439,0.001
14300,905,1.0228,0.001
14316,906,1.2958,0.001
14332,907,1.0649,0.001
14348,908,1.086,0.001
14364,909,1.0949,0.001
14380,910,0.9498,0.001
14396,911,1.0783,0.001
14412,912,1.4524,0.001
14428,913,1.1547,0.001
14444,914,1.5603,0.001
14457,915,1.4331,0.001
14473,916,1.1924,0.001
14489,917,0.9644,0.001
14505,918,1.3934,0.001
14521,919,1.4729,0.001
14537,920,1.0651,0.001
14553,921,0.9206,0.001
14569,922,1.0497,0.001
14585,923,1.1031,0.001
14601,924,1.357,0.001
14617,925,1.47,0.001
14633,926,1.4037,0.001
14649,927,1.0343,0.001
14665,928,1.2738,0.001
14681,929,1.0453,0.001
14694,930,1.1875,0.001
14710,931,1.0571,0.001
14726,932,1.1111,0.001
14742,933,1.1179,0.001
14758,934,1.2086,0.001
14774,935,1.1757,0.001
14790,936,1.1842,0.001
14806,937,1.0978,0.001
14822,938,1.2098,0.001
14838,939,1.3448,0.001
14854,940,0.97,0.001
14870,941,1.3146,0.001
14886,942,1.3875,0.001
14902,943,1.0547,0.001
14918,944,1.4385,0.001
14931,945,1.2065,0.001
14947,946,1.2048,0.001
14963,947,1.3898,0.001
14979,948,1.1773,0.001
14995,949,1.1669,0.001
15011,950,0.7541,0.001
15027,951,0.9763,0.001
15043,952,1.1487,0.001
15059,953,1.2807,0.001
15075,954,1.368,0.001
15091,955,1.4767,0.001
15107,956,1.2114,0.001
15123,957,1.1975,0.001
15139,958,1.256,0.001
15155,959,1.1586,0.001
15168,960,1.0193,0.001
15184,961,1.0114,0.001
15200,962,1.1925,0.001
15216,963,1.4251,0.001
15232,964,1.1445,0.001
15248,965,1.2147,0.001
15264,966,1.3784,0.001
15280,967,1.0121,0.001
15296,968,1.2792,0.001
15312,969,1.064,0.001
15328,970,1.0703,0.001
15344,971,1.4784,0.001
15360,972,1.0505,0.001
15376,973,1.1331,0.001
15392,974,1.1175,0.001
15405,975,1.1907,0.001
15421,976,1.2696,0.001
15437,977,1.109,0.001
15453,978,1.0671,0.001
15469,979,1.1145,0.001
15485,980,1.1595,0.001
15501,981,1.016,0.001
15517,982,1.295,0.001
15533,983,1.1132,0.001
15549,984,0.9586,0.001
15565,985,1.168,0.001
15581,986,1.2818,0.001
15597,987,1.369,0.001
15613,988,1.4757,0.001
15629,989,1.3321,0.001
15642,990,0.9293,0.001
15658,991,1.2748,0.001
15674,992,1.2556,0.001
15690,993,1.1612,0.001
15706,994,1.3674,0.001
15722,995,1.6046,0.001
15738,996,1.1308,0.001
15754,997,0.9804,0.001
15770,998,1.2425,0.001
15786,999,1.3119,0.001
15802,1000,0.6188,0.001
15818,1001,1.0601,0.001
15834,1002,1.1805,0.001
15850,1003,1.1464,0.001
