samples,mini_batches,train_loss,lr
10240,640,1.9051,0.001
10256,641,1.7197,0.001
10272,642,1.5002,0.001
10288,643,1.5227,0.001
10304,644,1.2466,0.001
10320,645,1.8693,0.001
10336,646,2.0785,0.001
10352,647,1.2917,0.001
10368,648,1.7891,0.001
10384,649,1.4824,0.001
10400,650,1.7724,0.001
10416,651,1.3429,0.001
10432,652,0.9157,0.001
10448,653,1.8814,0.001
10464,654,2.321,0.001
10480,655,1.4216,0.001
10496,656,1.7136,0.001
10512,657,1.0354,0.001
10528,658,1.634,0.001
10544,659,1.7269,0.001
10560,660,1.4538,0.001
10576,661,1.7878,0.001
10592,662,1.7317,0.001
10608,663,1.707,0.001
10624,664,1.7392,0.001
10640,665,1.6581,0.001
10656,666,2.0915,0.001
10672,667,1.9866,0.001
10688,668,1.2883,0.001
10704,669,1.1014,0.001
10720,670,1.4664,0.001
10736,671,1.6139,0.001
10752,672,1.5714,0.001
10768,673,1.8273,0.001
10784,674,1.3512,0.001
10800,675,1.751,0.001
10816,676,1.3768,0.001
10832,677,1.9289,0.001
10848,678,1.3913,0.001
10864,679,1.5585,0.001
10880,680,1.7193,0.001
10896,681,1.5595,0.001
10912,682,1.7665,0.001
10928,683,1.5439,0.001
10944,684,1.6453,0.001
10960,685,1.1882,0.001
10976,686,1.5639,0.001
10992,687,1.3893,0.001
11008,688,1.8556,0.001
11024,689,1.1305,0.001
11040,690,1.4727,0.001
11056,691,1.5132,0.001
11072,692,1.4878,0.001
11088,693,1.3894,0.001
11104,694,1.078,0.001
11120,695,1.4828,0.001
11136,696,1.0841,0.001
11152,697,1.1373,0.001
11168,698,1.6122,0.001
11184,699,1.5801,0.001
11200,700,1.2767,0.001
11216,701,0.9409,0.001
11232,702,1.3436,0.001
11248,703,1.8661,0.001
11264,704,1.5948,0.001
11280,705,1.3351,0.001
11296,706,1.5803,0.001
11312,707,1.996,0.001
11328,708,1.1318,0.001
11344,709,1.3617,0.001
11360,710,1.5738,0.001
11376,711,1.8965,0.001
11392,712,1.473,0.001
11408,713,1.5049,0.001
11424,714,1.6121,0.001
11440,715,1.7148,0.001
11456,716,1.9396,0.001
11472,717,1.1886,0.001
11488,718,1.7353,0.001
11504,719,1.6106,0.001
11520,720,1.1173,0.001
11536,721,1.756,0.001
11552,722,1.7393,0.001
11568,723,1.4343,0.001
11584,724,1.5203,0.001
11600,725,1.829,0.001
11616,726,1.1178,0.001
11632,727,1.2666,0.001
11648,728,1.8624,0.001
11664,729,1.4325,0.001
11680,730,1.9272,0.001
11696,731,1.5949,0.001
11712,732,1.2935,0.001
11728,733,1.8645,0.001
11744,734,1.8384,0.001
11760,735,1.5485,0.001
11776,736,1.3263,0.001
11792,737,1.136,0.001
11808,738,1.9014,0.001
11824,739,1.403,0.001
11840,740,1.798,0.001
11856,741,1.2793,0.001
11872,742,1.4592,0.001
11888,743,1.5784,0.001
11904,744,1.4229,0.001
11920,745,1.2889,0.001
11936,746,1.2398,0.001
11952,747,1.3435,0.001
11968,748,1.8687,0.001
11984,749,1.9177,0.001
12000,750,1.4751,0.001
12016,751,1.0707,0.001
12032,752,2.0377,0.001
12048,753,1.9218,0.001
12064,754,0.8146,0.001
12080,755,1.0029,0.001
12096,756,2.1153,0.001
12112,757,1.7545,0.001
12128,758,1.8218,0.001
12144,759,1.2201,0.001
12160,760,1.9333,0.001
12176,761,1.6068,0.001
12192,762,1.1997,0.001
12208,763,1.6848,0.001
12224,764,1.4333,0.001
12240,765,1.7467,0.001
12256,766,1.2485,0.001
12272,767,1.6161,0.001
12288,768,1.771,0.001
12304,769,1.1654,0.001
12320,770,1.821,0.001
12336,771,1.6566,0.001
12352,772,1.2379,0.001
12368,773,1.5625,0.001
12384,774,1.7206,0.001
12400,775,2.0444,0.001
12416,776,1.3381,0.001
12432,777,1.9595,0.001
12448,778,1.9286,0.001
12464,779,1.4142,0.001
12480,780,1.4344,0.001
12496,781,1.5786,0.001
12512,782,1.3044,0.001
12528,783,1.1514,0.001
12544,784,1.3246,0.001
12560,785,1.3487,0.001
12576,786,1.5269,0.001
12592,787,1.5213,0.001
12608,788,1.1211,0.001
12624,789,1.7814,0.001
12640,790,1.2943,0.001
12656,791,1.2014,0.001
12672,792,1.5316,0.001
12688,793,1.3799,0.001
12704,794,1.787,0.001
12720,795,1.4635,0.001
12736,796,1.6972,0.001
12752,797,1.4159,0.001
12768,798,1.9565,0.001
12784,799,1.104,0.001
12800,800,1.5182,0.001
12816,801,0.9249,0.001
12832,802,1.4626,0.001
12848,803,1.5832,0.001
12864,804,1.4641,0.001
12880,805,1.7456,0.001
12896,806,2.1033,0.001
12912,807,1.6971,0.001
12928,808,1.7394,0.001
12944,809,1.437,0.001
12960,810,1.5841,0.001
12976,811,1.6151,0.001
12992,812,1.3714,0.001
13008,813,2.0255,0.001
13024,814,1.9935,0.001
13040,815,1.778,0.001
13056,816,1.4492,0.001
13072,817,1.1845,0.001
13088,818,1.7283,0.001
13104,819,1.6452,0.001
13120,820,1.4248,0.001
13136,821,1.7125,0.001
13152,822,1.6648,0.001
13168,823,1.1789,0.001
13184,824,1.3953,0.001
13200,825,1.679,0.001
13216,826,1.6846,0.001
13232,827,1.4733,0.001
13248,828,1.8076,0.001
13264,829,1.413,0.001
13280,830,2.0382,0.001
13296,831,1.5358,0.001
13312,832,2.1022,0.001
13328,833,1.9174,0.001
13344,834,1.8683,0.001
13360,835,1.2116,0.001
13376,836,1.5851,0.001
13392,837,1.8479,0.001
13408,838,1.8524,0.001
13424,839,1.7321,0.001
13440,840,1.6114,0.001
13456,841,1.9716,0.001
13472,842,1.801,0.001
13488,843,1.7724,0.001
13504,844,1.3602,0.001
13520,845,2.2476,0.001
13536,846,1.6442,0.001
13552,847,1.4273,0.001
13568,848,1.4657,0.001
13584,849,1.4402,0.001
13600,850,1.8717,0.001
13616,851,1.6443,0.001
13632,852,1.6581,0.001
13648,853,1.6544,0.001
13664,854,1.5061,0.001
13680,855,1.6404,0.001
13696,856,1.7857,0.001
13712,857,1.7655,0.001
13728,858,1.7739,0.001
13744,859,1.5925,0.001
13760,860,1.1919,0.001
13776,861,1.1919,0.001
13792,862,2.0503,0.001
13808,863,2.0667,0.001
13824,864,1.6192,0.001
13840,865,1.077,0.001
13856,866,1.4446,0.001
13872,867,1.2593,0.001
13888,868,1.5649,0.001
13904,869,1.5459,0.001
13920,870,1.7974,0.001
13936,871,1.207,0.001
13952,872,1.8284,0.001
13968,873,1.7994,0.001
13984,874,1.135,0.001
14000,875,1.5774,0.001
14016,876,1.8787,0.001
14032,877,1.5358,0.001
14048,878,1.532,0.001
14064,879,1.6598,0.001
14080,880,1.3763,0.001
14096,881,1.6819,0.001
14112,882,1.4973,0.001
14128,883,1.5237,0.001
14144,884,1.4826,0.001
14160,885,1.8027,0.001
14176,886,1.8911,0.001
14192,887,1.422,0.001
14208,888,1.6508,0.001
14224,889,1.6016,0.001
14240,890,1.8181,0.001
14256,891,1.2786,0.001
14272,892,1.5668,0.001
14288,893,1.1736,0.001
14304,894,1.2781,0.001
14320,895,2.0203,0.001
14336,896,1.4111,0.001
14352,897,1.9361,0.001
14368,898,1.5851,0.001
14384,899,1.6577,0.001
14400,900,1.1224,0.001
14416,901,1.1263,0.001
14432,902,1.4249,0.001
14448,903,1.4539,0.001
14464,904,1.2254,0.001
14480,905,1.5452,0.001
14496,906,2.1975,0.001
14512,907,1.6904,0.001
14528,908,1.3015,0.001
14544,909,1.2611,0.001
14560,910,2.167,0.001
14576,911,1.2492,0.001
14592,912,1.5264,0.001
14608,913,1.7551,0.001
14624,914,1.9087,0.001
14640,915,1.5025,0.001
14656,916,1.6333,0.001
14672,917,1.7777,0.001
14688,918,1.7063,0.001
14704,919,1.4013,0.001
14720,920,1.3386,0.001
14736,921,1.4995,0.001
14752,922,1.3701,0.001
14768,923,1.2221,0.001
14784,924,1.3079,0.001
14800,925,1.1806,0.001
14816,926,2.0598,0.001
14832,927,1.4943,0.001
14848,928,1.4724,0.001
14864,929,1.2312,0.001
14880,930,1.7091,0.001
14896,931,1.6315,0.001
14912,932,1.315,0.001
14928,933,1.4897,0.001
14944,934,1.8416,0.001
14960,935,2.1631,0.001
14976,936,1.9571,0.001
14992,937,1.378,0.001
15008,938,1.5351,0.001
15024,939,2.0116,0.001
15040,940,1.668,0.001
15056,941,1.5775,0.001
15072,942,1.0419,0.001
15088,943,1.3569,0.001
15104,944,1.5383,0.001
15120,945,1.9972,0.001
15136,946,1.7118,0.001
15152,947,1.4198,0.001
15168,948,1.1473,0.001
15184,949,1.8922,0.001
15200,950,1.5752,0.001
15216,951,1.0488,0.001
15232,952,1.232,0.001
15248,953,1.0817,0.001
15264,954,1.7235,0.001
15280,955,1.1526,0.001
15296,956,1.488,0.001
15312,957,1.6012,0.001
15328,958,1.7629,0.001
15344,959,1.611,0.001
15360,960,1.2692,0.001
15376,961,1.6867,0.001
15392,962,1.5035,0.001
15408,963,1.9141,0.001
15424,964,1.5702,0.001
15440,965,1.3593,0.001
15456,966,1.3846,0.001
15472,967,2.5896,0.001
15488,968,1.3311,0.001
15504,969,1.6,0.001
15520,970,1.5822,0.001
15536,971,1.3553,0.001
15552,972,1.4446,0.001
15568,973,1.153,0.001
15584,974,1.5798,0.001
15600,975,1.7654,0.001
15616,976,1.6047,0.001
15632,977,1.4287,0.001
15648,978,1.4683,0.001
15664,979,1.3883,0.001
15680,980,1.4425,0.001
15696,981,1.514,0.001
15712,982,1.5266,0.001
15728,983,0.8493,0.001
15744,984,1.3781,0.001
15760,985,1.5154,0.001
15776,986,1.2745,0.001
15792,987,1.3253,0.001
15808,988,1.4069,0.001
15824,989,1.5157,0.001
15840,990,1.5819,0.001
15856,991,1.5199,0.001
15872,992,2.1425,0.001
15888,993,1.1592,0.001
15904,994,1.2263,0.001
15920,995,1.3943,0.001
15936,996,1.8145,0.001
15952,997,1.4521,0.001
15968,998,1.8765,0.001
15984,999,1.5747,0.001
16000,1000,1.6685,0.001
16016,1001,1.5641,0.001
16032,1002,1.4498,0.001
16048,1003,1.4093,0.001
16064,1004,1.88,0.001
16080,1005,1.6094,0.001
16096,1006,1.4635,0.001
